text,sentiment
"Using Nexus today, quite love its size, it is amazing",4
"Just got iPhone this morning, kind of like its screen, it is awesome",3
"Making call from Vegas, really like Telecom, the service is simply awesome",4
"Just got Surface today,  have no idea about its size, it is average",2
"Playing with iPhone tonight, kind of hate the size, it is really terrible",1
"Just received Kindle this morning, kind of dislike the battery, it is awful",1
"Checking Nexus this morning, kind of dislike the size, it is really awful",1
"Checking Surface this morning, kind of like its screen, it is just good",3
"Checking messages from Vegas, a little bit dislike Telecom, the service is just bad",1
"Just got Lumia this morning, quite like the resolution, it is good",4
"Using iPhone today, sort of hate the screen, it is just bad",1
"Browsing from San Diego, quite dislike Virgin, my service is really terrible",0
"Just received Surface today, quite like its screen, it is just good",4
"Just got Kindle tonight, a little bit hate its battery, it is really terrible",1
"Playing with iPhone tonight, a little bit like the screen, it is good",3
"Checking messages from New York, sort of hate AT&T, the coverage is simply awful",1
"Using Nexus this morning, really like its screen, it is good",4
"Making call from San Francisco, sort of hate AT&T, my speed is simply awful",1
"Texting from Los Angeles,  have no idea about T-Mobile, the speed is just average",2
"Checking messages from New York, sort of love T-Mobile, my coverage is simply good",3
"Checking Surface this morning, kind of like its size, it is just amazing",3
"Trying to connect from San Francisco, a little bit hate T-Mobile, my service is simply bad",1
"Making call from San Diego, kind of hate Virgin, my speed is just terrible",1
"Just got Nexus tonight, a little bit dislike its size, it is really terrible",1
"Just got iPhone tonight, quite hate the size, it is really awful",0
"Trying to connect from San Francisco, a little bit hate T-Mobile, the service is just bad",1
"Browsing from Los Angeles, quite hate T-Mobile, my speed is simply bad",0
"Browsing from Los Angeles, extremely dislike AT&T, the service is just bad",0
"Making call from San Francisco, a little bit love T-Mobile, the speed is simply good",3
"Playing with Nexus this morning, a little bit dislike the screen, it is bad",1
"Just received Kindle this morning, really love its camera, it is just amazing",4
"Just got Nexus today,  have no idea about the screen, it is so so",2
"Playing with Surface today, extremely hate the screen, it is just bad",0
"Playing with Surface this morning,  have no idea about the size, it is just okey",2
"Making call from San Francisco, kind of hate T-Mobile, the speed is simply terrible",1
"Texting from Los Angeles, sort of like T-Mobile, my service is really awesome",3
"Making call from New York, kind of love Verizon, the speed is just good",3
"Just received Surface today, extremely dislike its screen, it is really awful",0
"Playing with iPhone tonight,  have no idea about the screen, it is really average",2
"Checking Surface tonight, extremely love its size, it is awesome",4
"Checking messages from Los Angeles, kind of like Verizon, my speed is really good",3
"Checking messages from Los Angeles, really love Verizon, my speed is just amazing",4
"Browsing from San Francisco, a little bit like AT&T, the service is really amazing",3
"Texting from Los Angeles, really hate Verizon, my speed is just bad",0
"Using iPhone tonight, kind of like the screen, it is just amazing",3
"Using Nexus this morning,  have no idea about the screen, it is just so so",2
"Checking iPhone today, quite hate its screen, it is really terrible",0
"Playing with Nexus today, a little bit hate the size, it is really awful",1
"Trying to connect from New York, quite love Verizon, the service is just amazing",4
"Just got iPhone today, sort of like the size, it is really good",3
"Checking messages from San Diego, extremely dislike Virgin, my speed is just bad",0
"Playing with Surface this morning, quite like the screen, it is awesome",4
"Checking iPhone tonight, extremely hate its screen, it is bad",0
"Checking messages from New York,  have no idea about Verizon, my speed is really average",2
"Making call from Miami, sort of like miSpot, the service is just good",3
"Texting from San Diego, kind of dislike Sprint, the service is just bad",1
"Just received iPhone today, kind of like its screen, it is just good",3
"Checking messages from San Francisco, really dislike T-Mobile, the coverage is just bad",0
"Using Galaxy today, sort of dislike the battery, it is terrible",1
"Trying to connect from San Francisco, kind of hate AT&T, the speed is really terrible",1
"Checking Surface today, quite dislike its size, it is bad",0
"Just received Surface this morning, sort of love its size, it is awesome",3
"Trying to connect from Seattle, quite dislike Virgin, my coverage is simply terrible",0
"Just got Nexus this morning, a little bit like the size, it is really good",3
"Using Nexus tonight, sort of dislike its screen, it is really terrible",1
"Texting from Newport, really dislike DTC, the coverage is just terrible",0
"Just received Nexus today, really hate the size, it is awful",0
"Trying to connect from New York, sort of love AT&T, my service is just amazing",3
"Browsing from Vegas, a little bit love Virgin, the service is just awesome",3
"Browsing from New York, quite dislike T-Mobile, my coverage is just awful",0
"Making call from San Diego, kind of hate Sprint, my coverage is just awful",1
"Browsing from New York,  have no idea about AT&T, the speed is really average",2
"Trying to connect from Los Angeles,  have no idea about Verizon, my service is really so so",2
"Playing with Nexus this morning, really hate its size, it is bad",0
"Making call from San Francisco, quite hate AT&T, the coverage is simply awful",0
"Playing with iPhone tonight,  have no idea about its screen, it is really average",2
"Playing with iPhone tonight, quite like the size, it is just good",4
"Just got Sarfuce today,  have no idea about the screen, it is really okey",2
"Trying to connect from San Diego, kind of hate Sprint, my speed is really awful",1
"Trying to connect from San Francisco, a little bit dislike Verizon, my service is really awful",1
"Checking messages from San Francisco, extremely dislike Verizon, the service is simply awful",0
"Checking iPhone this morning, quite like the screen, it is really amazing",4
"Making call from Los Angeles, really dislike Venizor, my speed is really terrible",0
"Using Nexus today, sort of like its size, it is just awesome",3
"Just got Surface tonight, really dislike its size, it is bad",0
"Checking messages from Seattle, quite like Telecom, my speed is simply good",4
"Checking Kindle today, quite dislike the camera, it is just bad",0
"Just received Nexus today, quite love the screen, it is just good",4
"Using Nexus this morning, quite like its screen, it is awesome",4
"Browsing from Los Angeles, really love Verizon, the speed is simply good",4
"Browsing from Seattle, a little bit love Sprint, the service is simply amazing",3
"Just received Nexus tonight, a little bit like the size, it is just amazing",3
"Checking messages from Los Angeles, quite like T-Mobile, my service is just amazing",4
"Checking messages from San Francisco, a little bit dislike Verizon, the speed is really bad",1
"Just received Nexus today, a little bit hate its size, it is awful",1
"Texting from Los Angeles,  have no idea about Verizon, my service is just okey",2
"Checking Lumia this morning, sort of love the resolution, it is really good",3
